Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Mean,Bwd Packet Length Mean,SYN Flag Count,ACK Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Subflow Fwd Packets,Subflow Bwd Packets,Idle Mean,Active Mean,USB_Insert_Flag,External_Device_IO_Rate,SCADA_Command_Rate,Label
94435.23582103218,54,20,1437.091652633388,2771.6221360279096,1280.3181474298538,9.044598865998426,189.2820982780607,160.34355402260738,2,3,0,0,0,1.169126398853995,200.582299033004,7,19,6448.090812075447,12422.855161832467,0,0.9685717336861699,2.5182562252097487,Benign
186878.2083166792,56,34,1526.1181858265634,1277.0982739415874,1572.4936617519375,22.190994097399464,209.39070657219267,192.96250704158555,0,2,1,1,0,0.9746143792462216,192.07124488898214,7,5,45342.21416596589,4644.0903641791065,0,2.400647386429892,5.722686192284011,Benign
149864.70848835955,16,6,1703.736715238371,1277.4918492122872,1701.26875100365,5.420129187831467,139.73132749611278,205.82879310258568,0,15,1,1,0,0.742078178956072,172.83632558414772,6,18,33517.51941324716,6362.690240814167,0,3.1798026897208596,2.7614364458681626,Benign
547758.4950433993,379,235,20313.44593892889,14050.894315307698,11560.401206425882,237.99963049425168,370.72106053580933,302.1225483174294,11,23,7,7,5,1.8236950513512917,573.6255064348494,228,141,11844.20403699716,41823.59844306024,1,13.851570906283662,24.03672417532361,USB_Attack
555885.6879020402,392,162,18741.06274427452,11102.651507592722,13357.57809912633,266.2251855831212,582.2619131515788,359.093575496894,13,27,3,7,3,2.2255877516510263,692.5066353821522,176,128,8126.985437404494,51477.634387518134,1,15.342571396582573,11.339154429021951,USB_Attack
113483.2152534397,59,27,788.4573734834705,2006.8965906019362,1846.145183730758,21.959673779974242,232.16832363417043,266.35727750588643,1,9,1,2,0,0.33229231750867827,167.4502402218226,28,24,83397.39583591305,9137.248581834914,0,3.0321107880741778,4.2847587154774125,Benign
113717.73518881176,19,12,1519.535499560481,959.4689446380361,1490.6507432016429,13.577702656161673,182.40345685630874,148.6063742875904,1,15,1,0,0,0.9621004440430928,189.85068364682542,16,6,73454.24947981152,9757.257904811207,0,0.470340200248232,3.9227227609593065,Benign
131715.91788958551,38,38,1979.912833143445,1596.2590542725982,322.4449325270075,25.20238309252894,239.1755749312773,184.78760998898588,0,3,1,1,0,1.0075202950978845,172.75991936483624,24,27,73359.290584154,5668.0023531009965,0,2.4384436047626177,3.279826313118038,Benign
162035.5882510169,59,32,1868.1291531267461,653.3823829267524,2171.3080605973482,17.817570039744197,189.262542474684,246.2342953208452,1,5,1,0,0,0.7500507148851416,168.01004131849925,19,12,33087.24101432518,4560.406683888962,0,2.78795071875295,1.4539291669595087,Benign
125439.42653584259,54,9,2399.7772349129136,1905.7672865950603,1380.9634279118686,31.916153597391443,245.26873546446964,184.33863319202496,1,9,1,2,0,0.9309188614134919,221.37142064806997,17,5,71107.68164849716,5020.85826995381,0,2.046471811724843,1.9485765284266707,Benign
92656.6913058813,39,36,2777.7432719818944,764.165337661292,1170.687911667081,17.883641764911676,215.9526324288361,223.6848051672327,2,8,0,1,0,1.0004619729929052,178.23384187116403,27,19,90064.97867765538,5729.268171387832,0,1.5046821996878037,0.7727009963902445,Benign
144732.8118715494,18,14,2179.6668857292343,1138.5594043758433,1050.355881738873,27.165869681081272,208.62068973626856,218.92702092042975,2,4,0,2,0,0.6537707010881674,245.3008499602476,20,19,28163.876313306395,8586.5660811395,0,1.6045847067709593,2.686452028637795,Benign
653204.6433311315,122,120,10456.48793932531,7158.387994691931,12522.753796945372,139.7348842936678,388.45993183520795,386.0510630646444,10,20,9,4,3,2.52201091891874,616.0118475212488,267,161,17518.466753395114,45667.491161401624,1,15.437731190340836,24.644452017787547,USB_Attack
330207.9246002819,267,244,8007.845531002198,10737.62602567718,11665.333791491927,223.01573434001017,343.37917353550523,409.2132548328882,13,10,8,3,2,1.577019755889389,704.2236093638132,177,237,15476.925002031887,43552.75072796177,1,15.51324732789049,20.09324940227048,USB_Attack
142364.9671957495,11,9,2654.949627963692,1382.5794194721063,1205.1962144461236,29.028989760218515,193.44194681671772,209.9921812130157,2,11,1,0,0,0.8694052652167784,224.79278831487846,26,26,62156.35042141082,7180.514829259148,0,4.332666352483411,3.390968187851013,Benign
397629.68509620085,234,375,12598.042581689468,16581.669338889602,19045.426776963603,147.42561349494753,428.9631786375298,644.1157555110618,5,19,7,6,1,1.639695815096491,555.6520491841627,222,239,23336.130625349073,60895.01922244896,1,20.793247176744647,24.903635009893588,USB_Attack
92130.32498608262,11,24,2275.5825853894635,1825.4578119865257,1711.897129623929,22.65633399494972,247.34790483223298,178.98778471207643,2,10,1,2,0,1.041438480576267,249.20042527761967,6,6,76027.1628555005,10301.098024131057,0,0.6271112424296037,2.523348805324438,Benign
93954.1970807766,47,24,2153.1900732122926,1790.126139328894,2312.1453764012404,20.571200134005085,186.31555028188728,265.5815859978084,1,14,1,0,0,1.3632232923460996,196.78579208540177,17,23,68934.0215639982,5506.520692690592,0,1.3728217352295418,2.319134823540568,Benign
390387.8795842374,272,120,10819.278489009946,6404.450393583461,14263.535320714742,228.96135721306092,515.9224514074385,478.78268323337585,12,34,8,7,1,2.3124297964070912,299.61912334575146,257,135,13975.022303239237,28450.828407598012,1,17.71289945205064,23.325879236571495,USB_Attack
524394.1014455189,404,193,3971.902724338257,12999.726426920814,12032.560231621655,109.82213931033266,519.0043878856258,586.09014761475,6,10,2,5,3,2.149538614914366,534.186166070062,269,138,10452.444234715786,54016.14793272127,1,15.722196565599093,17.46602021973645,USB_Attack
470321.96301605424,376,260,4825.743934222724,7927.990837729155,11159.561611764755,206.2982503906112,527.0577779450686,369.99101071359706,7,21,3,3,4,1.338222535521234,499.9675404873933,165,106,12145.312295013915,42750.23545698476,1,16.732657604183007,22.917904288139272,USB_Attack
529889.7004169151,256,99,21552.408121909753,10882.535700266535,8984.396075870658,237.4666837150208,242.52094084302558,592.6673875937462,12,22,5,9,1,1.4679032596323283,611.0102390113699,244,219,14958.173301403236,50954.531334652784,1,13.571783183308947,31.78496115210138,USB_Attack
31331.435269647904,28,15,1439.8259813203258,2409.987775616507,1670.5929616921148,7.964648746892632,211.91129240236413,226.6081184419974,0,2,0,2,0,0.6068013033251585,162.22574920925305,17,24,81786.81236994576,5118.583163774756,0,1.1417685633590968,3.3699535346425358,Benign
82580.47590917494,18,11,1704.446895110045,1730.6954395636988,1236.176842542892,15.672258232960845,251.8769377952228,201.07882760989267,1,6,1,1,0,0.5525196387063668,200.19025251162202,17,5,43652.26421155593,11362.007431274866,0,2.831786646276356,3.5860767631963384,Benign
153625.219542095,31,10,622.4150574108501,1964.4058939557394,1329.707971780353,32.4217969599931,191.77799221767992,188.70674523835163,2,10,0,1,0,0.9306065459305182,220.7439809755771,11,24,58409.870555152535,8865.627853037013,0,1.7278608547548064,3.1865238656500976,Benign
100061.21999810607,17,25,2661.5449473862545,112.68610662440915,1841.8207833332306,22.981407547269306,216.89356410988594,175.56931926935263,0,10,1,2,0,1.032028436971394,154.28072978130768,5,15,34551.86047292129,3894.28035878207,0,2.7195066401281602,3.5061895477094276,Benign
130817.75032970525,38,36,1689.7627087068408,1412.2489130293302,1936.1171020400436,23.927347198909032,167.01556355391133,140.10372381094723,0,8,0,0,0,0.38507687969761073,236.2142147102757,34,12,76096.86432223533,4632.016343742942,0,1.045836106493762,2.4180674826379978,Benign
78279.4371007423,59,28,2027.7902186682884,1995.974537963793,1526.9641078061031,34.35851561135274,231.22516712540286,220.80217658679913,0,6,0,1,0,0.8993128744295148,208.03411573560018,24,13,87115.50349765582,6947.065918199241,0,0.5393479827550525,3.6207153688813127,Benign
545863.2054888799,271,247,14998.062241575095,6675.8370639809655,13485.032235968261,168.79134026308682,361.3398138732417,514.2304403073312,14,25,4,8,2,2.2269223273596466,726.3639769107489,287,176,19941.208347239266,34087.18176008891,1,12.391548027560855,21.13207347822699,USB_Attack
420187.1994967263,363,241,13946.424587978752,11573.0935209378,10928.193720845991,80.9099938178,424.82802552823915,359.9164101294619,3,27,2,3,3,1.8881434103049273,417.4716193623193,239,138,16793.95898568006,28523.24189691482,1,12.760742433313748,22.07922146982565,USB_Attack
385926.3496741373,384,324,11610.986785651996,7378.398949313871,8368.879563536513,118.78488270060708,725.2691090790704,392.84586936232245,9,31,7,4,5,1.5633032403612048,345.463588608929,200,175,4059.7179680264944,57373.69444440149,1,13.189294438319042,19.50048147654326,USB_Attack
189773.39375645056,50,17,1179.1310939243167,358.63552265948397,1530.0809639338909,29.60701309401867,213.28393467296542,217.43744046230384,1,6,1,0,0,0.5383556290265992,218.16174105050953,13,5,83657.17880745036,8104.440410536475,0,4.31085950068789,3.8827071392358947,Benign
165493.20301768213,32,34,2998.688294798851,1685.8467780777391,1602.1612445085675,21.87091799384273,175.25353738396348,193.9797892962388,0,15,1,0,0,0.6839885516888518,224.20153557764644,11,18,91173.37271026548,2812.7815353610677,0,0.5372723694271404,2.224389021599598,Benign
550757.9341787623,343,174,9897.069827172745,11330.873763102389,3036.8261372386787,62.95176425684504,332.50203151656035,563.4761709350593,8,32,7,11,1,0.9908569775016338,556.7506677721258,157,168,20258.415185485184,16095.346721198814,1,17.84350225301758,19.190473707704022,USB_Attack
102203.39445388922,45,9,1904.6012462433205,2008.7150292544072,1596.6844889532817,31.561069260090218,271.86258264044284,201.14380446462326,1,13,0,2,0,1.0477890271870776,206.66547644844357,24,5,1.0,11483.111322939007,0,0.9466276127438429,3.5910407291494906,Benign
466038.273942084,232,112,12019.368369473435,10345.023902589397,17607.734164780908,83.7359953479022,566.0436518980842,440.41819417858403,8,12,3,7,5,2.15640852057796,660.0782625248561,198,204,6071.587526481788,38872.07582942699,1,12.14918761838364,18.768706774277753,USB_Attack
135296.94745429608,59,8,1215.6825570053138,1286.5349335170756,1602.7448171628496,23.67657611676332,172.19280615142839,201.62778839899497,2,8,0,1,0,0.7758550635956812,184.7604926140177,11,22,60992.08801713232,6898.935624690486,0,0.23812221514228593,4.7104450278483725,Benign
116843.27597247387,24,38,1655.6925606152531,1734.5741687043399,1019.3878830812281,21.227010640041716,196.20422572588143,222.05650793971827,0,12,0,2,0,0.928909447193659,193.2777133531292,28,12,61076.97652469835,5698.892241333815,0,0.6109285332637311,2.34730391147113,Benign
108142.67564989586,26,31,2522.12519820119,1402.3055741727712,1398.694269794922,37.793180675853236,163.6166858303976,231.03931019976747,0,15,1,2,0,0.6883986854466794,223.30153524464973,23,13,81201.70343960969,5186.963760176074,0,1.47425191146089,1.8532382542320749,Benign
406029.7405611264,523,125,17863.17822880637,9656.025501637341,5163.08415994719,224.458488651087,443.23421113755137,321.52925906315284,11,28,7,4,1,2.208423760536628,428.41580133464174,212,153,15477.679671627686,75648.06655873396,1,10.745054915967984,18.37248213414766,USB_Attack
116573.7032466649,8,24,2080.2288874794026,983.7332595405826,2131.4847085224,21.87086553073692,243.484543162339,179.7470590629226,1,8,1,1,0,1.0148714801314083,182.4550985555544,27,11,46133.934035613864,13887.863463882182,0,2.546592515909901,3.6096024414370165,Benign
188987.67279111958,18,9,2066.088079922577,1780.1216804579592,1391.229699904521,19.77532509368196,169.3800866923264,219.0863765470935,1,10,1,1,0,1.057235395288552,150.60831236745526,17,22,52174.41491279526,7795.06031302701,0,1.256573686498283,3.4484439400177083,Benign
491354.86767878773,309,297,14116.292208519506,17900.703510501826,11576.094185187168,174.4261587364262,625.8776554035634,406.34248483947545,11,30,5,3,5,1.7983116756366602,799.2557304040304,104,133,14002.391324755965,39133.48894829144,1,18.232331964881418,13.908699347426548,USB_Attack
449435.5476954088,401,270,22077.988852667128,11679.656764833902,5798.036658130011,177.63506515231427,485.80846689000276,593.8215370834454,14,10,7,3,4,1.6356502484264546,507.60555159424524,203,90,7981.38686918764,60479.306352685824,1,12.224103771854924,17.69589701790313,USB_Attack
130719.5826813188,36,36,2604.8155285158164,1445.1322574998537,1421.3489206509762,23.69157603899131,201.3965112817333,186.0706178738169,0,7,1,0,0,0.9063052622643104,202.0116244464619,7,27,95929.38174391733,8370.787172876886,0,2.8286679607831653,4.589690781787622,Benign
148888.81719748344,17,21,1520.2646284255486,1404.9405241749241,1959.363098994936,25.91980140450075,227.95724930202218,220.3907930794262,2,3,1,0,0,0.8630070069530256,243.77892887424542,5,27,68874.63367614552,5577.696750778026,0,2.419212757227827,0.6825125551218867,Benign
98261.66845446826,25,34,1576.4952700440726,1622.5357787482876,1980.8695325723586,27.70237499709593,187.18184717284606,241.30724458419326,0,14,0,2,0,1.1576568830357326,199.82845975471395,7,6,56818.233368473026,9348.60345656689,0,2.9099543238375443,1.9068009057554767,Benign
